"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	Count
	"Virginia"	"51"	"2000"	"2000"	"Male"	"M"	236
	"Virginia"	"51"	"2001"	"2001"	"Female"	"F"	151
	"Virginia"	"51"	"2001"	"2001"	"Male"	"M"	209
	"Virginia"	"51"	"2002"	"2002"	"Female"	"F"	150
	"Virginia"	"51"	"2002"	"2002"	"Male"	"M"	232
	"Virginia"	"51"	"2003"	"2003"	"Female"	"F"	201
	"Virginia"	"51"	"2003"	"2003"	"Male"	"M"	276
	"Virginia"	"51"	"2004"	"2004"	"Female"	"F"	233
	"Virginia"	"51"	"2004"	"2004"	"Male"	"M"	258
	"Virginia"	"51"	"2005"	"2005"	"Female"	"F"	215
	"Virginia"	"51"	"2005"	"2005"	"Male"	"M"	272
	"Virginia"	"51"	"2006"	"2006"	"Female"	"F"	209
	"Virginia"	"51"	"2006"	"2006"	"Male"	"M"	260
	"Virginia"	"51"	"2007"	"2007"	"Female"	"F"	223
	"Virginia"	"51"	"2007"	"2007"	"Male"	"M"	258
	"Virginia"	"51"	"2008"	"2008"	"Female"	"F"	215
	"Virginia"	"51"	"2008"	"2008"	"Male"	"M"	305
	"Virginia"	"51"	"2009"	"2009"	"Female"	"F"	274
	"Virginia"	"51"	"2009"	"2009"	"Male"	"M"	299
	"Virginia"	"51"	"2010"	"2010"	"Female"	"F"	244
	"Virginia"	"51"	"2010"	"2010"	"Male"	"M"	304
	"Virginia"	"51"	"2011"	"2011"	"Female"	"F"	239
	"Virginia"	"51"	"2011"	"2011"	"Male"	"M"	262
	"Virginia"	"51"	"2012"	"2012"	"Female"	"F"	269
	"Virginia"	"51"	"2012"	"2012"	"Male"	"M"	302
	"Virginia"	"51"	"2013"	"2013"	"Female"	"F"	241
	"Virginia"	"51"	"2013"	"2013"	"Male"	"M"	271
	"Virginia"	"51"	"2014"	"2014"	"Female"	"F"	265
	"Virginia"	"51"	"2014"	"2014"	"Male"	"M"	313
	"Virginia"	"51"	"2015"	"2015"	"Female"	"F"	247
	"Virginia"	"51"	"2015"	"2015"	"Male"	"M"	272
	"Virginia"	"51"	"2016"	"2016"	"Female"	"F"	259
	"Virginia"	"51"	"2016"	"2016"	"Male"	"M"	320
	"Virginia"	"51"	"2017"	"2017"	"Female"	"F"	286
	"Virginia"	"51"	"2017"	"2017"	"Male"	"M"	327
	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	226
	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	309
	"Virginia"	"51"	"2019"	"2019"	"Female"	"F"	246
	"Virginia"	"51"	"2019"	"2019"	"Male"	"M"	354
	"Virginia"	"51"	"2020"	"2020"	"Female"	"F"	268
	"Virginia"	"51"	"2020"	"2020"	"Male"	"M"	311
	"Virginia"	"51"	"2021"	"2021"	"Female"	"F"	196
	"Virginia"	"51"	"2021"	"2021"	"Male"	"M"	274
	"Washington"	"53"	"1999"	"1999"	"Female"	"F"	226
	"Washington"	"53"	"1999"	"1999"	"Male"	"M"	256
	"Washington"	"53"	"2000"	"2000"	"Female"	"F"	194
	"Washington"	"53"	"2000"	"2000"	"Male"	"M"	235
	"Washington"	"53"	"2001"	"2001"	"Female"	"F"	185
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	241
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	217
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	260
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	205
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	263
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	205
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	263
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	213
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	268
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	187
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	249
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	213
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	255
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	231
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	271
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	230
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	300
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	254
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	294
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	230
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	304
	"Washington"	"53"	"2012"	"2012"	"Female"	"F"	242
	"Washington"	"53"	"2012"	"2012"	"Male"	"M"	307
	"Washington"	"53"	"2013"	"2013"	"Female"	"F"	235
	"Washington"	"53"	"2013"	"2013"	"Male"	"M"	318
	"Washington"	"53"	"2014"	"2014"	"Female"	"F"	233
	"Washington"	"53"	"2014"	"2014"	"Male"	"M"	315
	"Washington"	"53"	"2015"	"2015"	"Female"	"F"	261
	"Washington"	"53"	"2015"	"2015"	"Male"	"M"	357
	"Washington"	"53"	"2016"	"2016"	"Female"	"F"	234
	"Washington"	"53"	"2016"	"2016"	"Male"	"M"	309
	"Washington"	"53"	"2017"	"2017"	"Female"	"F"	231
	"Washington"	"53"	"2017"	"2017"	"Male"	"M"	342
	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	256
	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	365
	"Washington"	"53"	"2019"	"2019"	"Female"	"F"	247
	"Washington"	"53"	"2019"	"2019"	"Male"	"M"	360
	"Washington"	"53"	"2020"	"2020"	"Female"	"F"	247
	"Washington"	"53"	"2020"	"2020"	"Male"	"M"	339
	"Washington"	"53"	"2021"	"2021"	"Female"	"F"	251
	"Washington"	"53"	"2021"	"2021"	"Male"	"M"	333
	"West Virginia"	"54"	"1999"	"1999"	"Female"	"F"	62
	"West Virginia"	"54"	"1999"	"1999"	"Male"	"M"	72
	"West Virginia"	"54"	"2000"	"2000"	"Female"	"F"	65
	"West Virginia"	"54"	"2000"	"2000"	"Male"	"M"	72
	"West Virginia"	"54"	"2001"	"2001"	"Female"	"F"	71
	"West Virginia"	"54"	"2001"	"2001"	"Male"	"M"	76
	"West Virginia"	"54"	"2002"	"2002"	"Female"	"F"	60
	"West Virginia"	"54"	"2002"	"2002"	"Male"	"M"	85
	"West Virginia"	"54"	"2003"	"2003"	"Female"	"F"	74
	"West Virginia"	"54"	"2003"	"2003"	"Male"	"M"	89
	"West Virginia"	"54"	"2004"	"2004"	"Female"	"F"	79
	"West Virginia"	"54"	"2004"	"2004"	"Male"	"M"	85
	"West Virginia"	"54"	"2005"	"2005"	"Female"	"F"	66
	"West Virginia"	"54"	"2005"	"2005"	"Male"	"M"	77
	"West Virginia"	"54"	"2006"	"2006"	"Female"	"F"	65
	"West Virginia"	"54"	"2006"	"2006"	"Male"	"M"	97
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	93
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	82
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	72
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	84
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	56
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	92
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	69
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	68
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	61
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	75
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	76
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	74
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	60
	"West Virginia"	"54"	"2013"	"2013"	"Male"	"M"	90
	"West Virginia"	"54"	"2014"	"2014"	"Female"	"F"	69
	"West Virginia"	"54"	"2014"	"2014"	"Male"	"M"	92
	"West Virginia"	"54"	"2015"	"2015"	"Female"	"F"	80
	"West Virginia"	"54"	"2015"	"2015"	"Male"	"M"	87
	"West Virginia"	"54"	"2016"	"2016"	"Female"	"F"	64
	"West Virginia"	"54"	"2016"	"2016"	"Male"	"M"	94
	"West Virginia"	"54"	"2017"	"2017"	"Female"	"F"	64
	"West Virginia"	"54"	"2017"	"2017"	"Male"	"M"	76
	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	76
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	76
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	63
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	81
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	63
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	82
	"West Virginia"	"54"	"2021"	"2021"	"Female"	"F"	60
	"West Virginia"	"54"	"2021"	"2021"	"Male"	"M"	98
	"Wisconsin"	"55"	"1999"	"1999"	"Female"	"F"	189
	"Wisconsin"	"55"	"1999"	"1999"	"Male"	"M"	202
	"Wisconsin"	"55"	"2000"	"2000"	"Female"	"F"	173
	"Wisconsin"	"55"	"2000"	"2000"	"Male"	"M"	218
	"Wisconsin"	"55"	"2001"	"2001"	"Female"	"F"	173
	"Wisconsin"	"55"	"2001"	"2001"	"Male"	"M"	237
	"Wisconsin"	"55"	"2002"	"2002"	"Female"	"F"	168
	"Wisconsin"	"55"	"2002"	"2002"	"Male"	"M"	232
	"Wisconsin"	"55"	"2003"	"2003"	"Female"	"F"	182
	"Wisconsin"	"55"	"2003"	"2003"	"Male"	"M"	202
	"Wisconsin"	"55"	"2004"	"2004"	"Female"	"F"	178
	"Wisconsin"	"55"	"2004"	"2004"	"Male"	"M"	220
	"Wisconsin"	"55"	"2005"	"2005"	"Female"	"F"	203
	"Wisconsin"	"55"	"2005"	"2005"	"Male"	"M"	225
	"Wisconsin"	"55"	"2006"	"2006"	"Female"	"F"	197
	"Wisconsin"	"55"	"2006"	"2006"	"Male"	"M"	267
	"Wisconsin"	"55"	"2007"	"2007"	"Female"	"F"	216
	"Wisconsin"	"55"	"2007"	"2007"	"Male"	"M"	261
	"Wisconsin"	"55"	"2008"	"2008"	"Female"	"F"	184
	"Wisconsin"	"55"	"2008"	"2008"	"Male"	"M"	259
	"Wisconsin"	"55"	"2009"	"2009"	"Female"	"F"	211
	"Wisconsin"	"55"	"2009"	"2009"	"Male"	"M"	292
	"Wisconsin"	"55"	"2010"	"2010"	"Female"	"F"	201
	"Wisconsin"	"55"	"2010"	"2010"	"Male"	"M"	256
	"Wisconsin"	"55"	"2011"	"2011"	"Female"	"F"	222
	"Wisconsin"	"55"	"2011"	"2011"	"Male"	"M"	262
	"Wisconsin"	"55"	"2012"	"2012"	"Female"	"F"	200
	"Wisconsin"	"55"	"2012"	"2012"	"Male"	"M"	230
	"Wisconsin"	"55"	"2013"	"2013"	"Female"	"F"	221
	"Wisconsin"	"55"	"2013"	"2013"	"Male"	"M"	235
	"Wisconsin"	"55"	"2014"	"2014"	"Female"	"F"	189
	"Wisconsin"	"55"	"2014"	"2014"	"Male"	"M"	300
	"Wisconsin"	"55"	"2015"	"2015"	"Female"	"F"	193
	"Wisconsin"	"55"	"2015"	"2015"	"Male"	"M"	258
	"Wisconsin"	"55"	"2016"	"2016"	"Female"	"F"	198
	"Wisconsin"	"55"	"2016"	"2016"	"Male"	"M"	266
	"Wisconsin"	"55"	"2017"	"2017"	"Female"	"F"	228
	"Wisconsin"	"55"	"2017"	"2017"	"Male"	"M"	239
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	191
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	287
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	184
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	293
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	210
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	251
	"Wisconsin"	"55"	"2021"	"2021"	"Female"	"F"	207
	"Wisconsin"	"55"	"2021"	"2021"	"Male"	"M"	263
	"Wyoming"	"56"	"1999"	"1999"	"Male"	"M"	23
	"Wyoming"	"56"	"2000"	"2000"	"Male"	"M"	21
	"Wyoming"	"56"	"2001"	"2001"	"Male"	"M"	25
	"Wyoming"	"56"	"2002"	"2002"	"Male"	"M"	25
	"Wyoming"	"56"	"2003"	"2003"	"Female"	"F"	18
	"Wyoming"	"56"	"2003"	"2003"	"Male"	"M"	19
	"Wyoming"	"56"	"2004"	"2004"	"Female"	"F"	18
	"Wyoming"	"56"	"2004"	"2004"	"Male"	"M"	22
	"Wyoming"	"56"	"2005"	"2005"	"Male"	"M"	21
	"Wyoming"	"56"	"2006"	"2006"	"Female"	"F"	16
	"Wyoming"	"56"	"2006"	"2006"	"Male"	"M"	22
	"Wyoming"	"56"	"2008"	"2008"	"Male"	"M"	17
	"Wyoming"	"56"	"2009"	"2009"	"Female"	"F"	20
	"Wyoming"	"56"	"2009"	"2009"	"Male"	"M"	30
	"Wyoming"	"56"	"2010"	"2010"	"Female"	"F"	26
	"Wyoming"	"56"	"2010"	"2010"	"Male"	"M"	32
	"Wyoming"	"56"	"2011"	"2011"	"Male"	"M"	21
	"Wyoming"	"56"	"2012"	"2012"	"Female"	"F"	21
	"Wyoming"	"56"	"2012"	"2012"	"Male"	"M"	22
	"Wyoming"	"56"	"2013"	"2013"	"Male"	"M"	19
	"Wyoming"	"56"	"2014"	"2014"	"Female"	"F"	21
	"Wyoming"	"56"	"2014"	"2014"	"Male"	"M"	26
	"Wyoming"	"56"	"2015"	"2015"	"Female"	"F"	23
	"Wyoming"	"56"	"2015"	"2015"	"Male"	"M"	23
	"Wyoming"	"56"	"2016"	"2016"	"Female"	"F"	21
	"Wyoming"	"56"	"2016"	"2016"	"Male"	"M"	21
	"Wyoming"	"56"	"2017"	"2017"	"Female"	"F"	20
	"Wyoming"	"56"	"2017"	"2017"	"Male"	"M"	22
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	20
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	20
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	20
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	19
	"Wyoming"	"56"	"2020"	"2020"	"Male"	"M"	25
	"Wyoming"	"56"	"2021"	"2021"	"Male"	"M"	18
"---"
"Dataset: United States and Puerto Rico Cancer Statistics, 1999-2021 Incidence"
"Query Parameters:"
"Cancer Sites: Brain and Other Nervous System"
"Group By: States; Year; Sex"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Standard Population: World Std. Million"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cancer-v2021.html for more information."
"---"
"Query Date: Dec 18, 2024 5:41:42 PM"
"---"
"Suggested Citation: United States Cancer Statistics - Incidence: 1999 - 2021, WONDER Online Database. United States Department"
"of Health and Human Services, Centers for Disease Control and Prevention and National Cancer Institute; 2023 submission; 2024"
"release. Accessed at http://wonder.cdc.gov/cancer-v2021.html on Dec 18, 2024 5:41:42 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Count are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Statistics are suppressed to protect personal privacy, for the following conditions: <ol><li> Data are suppressed if the"
"figures represent fewer than 16 cases for the specific category in the table cell. </li><li> Counts and rates are suppressed for"
"cells at the Metropolitan Statistical Area (MSA) level for the race categories ""American Indian or Alaska Native"" or ""Asian"
"or Pacific Islander"" when the specific category's population for rate calculations is less than 50,000 persons. </li><li> Data"
"are suppressed at the state and MSA level for certain race and ethnicity groups: <ul><li> American Indian or Alaska Native data"
"are suppressed at the state and MSA level for residents of Illinois, Kansas, New Jersey, and New York; </li><li> Hispanic Asian"
"or Pacific Islander and Hispanic Black or African American data are suppressed at the state and MSA level for residents of"
"Kansas; </li><li> Race by ethnicity data are suppressed for state specific statistics for residents of North Dakota and"
"Wisconsin. Ethnicity data are also suppressed for residents of North Dakota and Wisconsin. </li></ul> </li></ol> States decide"
"whether to suppress data for specific race and ethnicity categories. The suppression criteria may vary in previous releases of"
"these data More information: http://wonder.cdc.gov/wonder/help/cancer-v2021.html#Confidentiality."
"2. 'Missing' is displayed for a combination of states/territories/MSAs and years that did not meet the United States Cancer"
"Statistics (USCS) publication standard or did not allow permission for their data to be used."
"3. These states are missing data for the indicated year: Indiana 2020-2021; Mississippi 1999-2002; South Dakota 1999-2000."
"4. Data are from selected statewide and metropolitan area cancer registries that meet data quality criteria. Incidence data"
"shown for the United States are diagnoses and populations from included registries only."
"5. Information on primary site, behavior, and histology was coded according to the International Classification of Diseases for"
"Oncology, Third Edition (ICD-O-3) and categorized according to the revised SEER recodes dated March 1, 2018, which define"
"standard groupings of primary cancer sites."
"6. For the 2005 year, the Census Bureau estimates that 203,937 persons were displaced from Alabama, Louisiana, Mississippi and"
"Texas due to Hurricanes Katrina and Rita. CDC WONDER does not include the displaced persons in the 2005 population counts for"
"these states, nor are these counts included in the summary populations for the affected division, regions or national"
"population. However, the USCS web site does include these displaced persons in the national population figures for 2005."
